"arc_length","U_X"
0.755,1.21121
0.756,1.20942
0.757,1.20762
0.758,1.2058
0.759,1.20393
0.76,1.20205
0.761,1.20016
0.762,1.19826
0.763,1.19631
0.764,1.19416
0.765,1.19201
0.766,1.18985
0.767,1.18768
0.768,1.1855
0.769,1.18332
0.77,1.18113
0.771,1.17893
0.772,1.17673
0.773,1.17441
0.774,1.17202
0.775,1.16963
0.776,1.16724
0.777,1.16484
0.778,1.16243
0.779,1.15998
0.78,1.15752
0.781,1.15506
0.782,1.15257
0.783,1.14997
0.784,1.14737
0.785,1.14476
0.786,1.14216
0.787,1.13955
0.788,1.13693
0.789,1.13432
0.79,1.1317
0.791,1.12908
0.792,1.12637
0.793,1.12363
0.794,1.1209
0.795,1.11817
0.796,1.11543
0.797,1.11269
0.798,1.10995
0.799,1.10721
0.8,1.10446
0.801,1.10167
0.802,1.0988
0.803,1.09593
0.804,1.09305
0.805,1.09017
0.806,1.08729
0.807,1.08441
0.808,1.08154
0.809,1.07866
0.81,1.07576
0.811,1.07279
0.812,1.06982
0.813,1.06685
0.814,1.06388
0.815,1.06092
0.816,1.05795
0.817,1.05498
0.818,1.05201
0.819,1.04904
0.82,1.04599
0.821,1.04293
0.822,1.03988
0.823,1.03682
0.824,1.03376
0.825,1.03071
0.826,1.02765
0.827,1.0246
0.828,1.02154
0.829,1.0184
0.83,1.01522
0.831,1.01204
0.832,1.00886
0.833,1.00568
0.834,1.0025
0.835,0.999324
0.836,0.996147
0.837,0.992971
0.838,0.989739
0.839,0.986456
0.84,0.983173
0.841,0.979892
0.842,0.976612
0.843,0.973333
0.844,0.970055
0.845,0.966779
0.846,0.963504
0.847,0.960183
0.848,0.956782
0.849,0.953383
0.85,0.949985
0.851,0.946588
0.852,0.943194
0.853,0.939801
0.854,0.936409
0.855,0.933019
0.856,0.929596
0.857,0.926055
0.858,0.922516
0.859,0.918979
0.86,0.915444
0.861,0.911912
0.862,0.908357
0.863,0.904798
0.864,0.90124
0.865,0.897663
0.866,0.893923
0.867,0.890185
0.868,0.886449
0.869,0.882716
0.87,0.878985
0.871,0.875257
0.872,0.871531
0.873,0.867807
0.874,0.86408
0.875,0.860136
0.876,0.856194
0.877,0.852255
0.878,0.84832
0.879,0.844387
0.88,0.840456
0.881,0.836529
0.882,0.832604
0.883,0.828682
0.884,0.824505
0.885,0.820318
0.886,0.816135
0.887,0.811954
0.888,0.807777
0.889,0.803604
0.89,0.799433
0.891,0.795266
0.892,0.791102
0.893,0.786653
0.894,0.782174
0.895,0.777698
0.896,0.773226
0.897,0.768757
0.898,0.764293
0.899,0.759832
0.9,0.755374
0.901,0.750921
0.902,0.746134
0.903,0.741278
0.904,0.736427
0.905,0.731579
0.906,0.726736
0.907,0.721897
0.908,0.717061
0.909,0.71223
0.91,0.707402
0.911,0.702219
0.912,0.696962
0.913,0.69171
0.914,0.686461
0.915,0.681217
0.916,0.675977
0.917,0.670742
0.918,0.66551
0.919,0.660283
0.92,0.654662
0.921,0.648946
0.922,0.643235
0.923,0.637529
0.924,0.631826
0.925,0.626129
0.926,0.620435
0.927,0.614746
0.928,0.609061
0.929,0.602942
0.93,0.596712
0.931,0.590486
0.932,0.584265
0.933,0.578048
0.934,0.571836
0.935,0.565627
0.936,0.559424
0.937,0.553224
0.938,0.546548
0.939,0.539751
0.94,0.532958
0.941,0.526169
0.942,0.519384
0.943,0.512603
0.944,0.505826
0.945,0.499053
0.946,0.492284
0.947,0.484998
0.948,0.477587
0.949,0.470179
0.95,0.462775
0.951,0.455374
0.952,0.447976
0.953,0.440563
0.954,0.433148
0.955,0.425737
0.956,0.417771
0.957,0.409684
0.958,0.4016
0.959,0.393519
0.96,0.385441
0.961,0.377367
0.962,0.369295
0.963,0.361227
0.964,0.353161
0.965,0.344505
0.966,0.335741
0.967,0.326978
0.968,0.318218
0.969,0.309459
0.97,0.300703
0.971,0.291949
0.972,0.283196
0.973,0.274446
0.974,0.265073
0.975,0.25561
0.976,0.246149
0.977,0.236688
0.978,0.227228
0.979,0.217768
0.98,0.208309
0.981,0.19885
0.982,0.189393
0.983,0.179295
0.984,0.169133
0.985,0.158971
0.986,0.148807
0.987,0.138643
0.988,0.128477
0.989,0.118311
0.99,0.108144
0.991,0.0979755
0.992,0.0871293
0.993,0.0762475
0.994,0.0653629
0.995,0.0544754
0.996,0.0435856
0.997,0.0326929
0.998,0.021798
0.999,0.0109001
1,2.07322e-16
