"arc_length","U_X"
0.657,0.887446
0.658,0.888369
0.659,0.889291
0.66,0.890213
0.661,0.891136
0.662,0.892058
0.663,0.89298
0.664,0.893903
0.665,0.894825
0.666,0.895748
0.667,0.89652
0.668,0.896991
0.669,0.897462
0.67,0.897934
0.671,0.898405
0.672,0.898876
0.673,0.899348
0.674,0.899819
0.675,0.90029
0.676,0.900762
0.677,0.901233
0.678,0.901704
0.679,0.902176
0.68,0.902647
0.681,0.903118
0.682,0.90359
0.683,0.904061
0.684,0.904532
0.685,0.905004
0.686,0.905475
0.687,0.905946
0.688,0.906418
0.689,0.906829
0.69,0.906765
0.691,0.906701
0.692,0.906637
0.693,0.906573
0.694,0.906509
0.695,0.906445
0.696,0.906381
0.697,0.906317
0.698,0.906253
0.699,0.906189
0.7,0.906125
0.701,0.906061
0.702,0.905997
0.703,0.905933
0.704,0.905869
0.705,0.905805
0.706,0.90574
0.707,0.905676
0.708,0.905612
0.709,0.905548
0.71,0.905484
0.711,0.90542
0.712,0.90484
0.713,0.904196
0.714,0.903551
0.715,0.902907
0.716,0.902262
0.717,0.901618
0.718,0.900973
0.719,0.900329
0.72,0.899684
0.721,0.89904
0.722,0.898395
0.723,0.897751
0.724,0.897107
0.725,0.896462
0.726,0.895818
0.727,0.895173
0.728,0.894529
0.729,0.893884
0.73,0.89324
0.731,0.892595
0.732,0.891951
0.733,0.891306
0.734,0.890269
0.735,0.889036
0.736,0.887802
0.737,0.886569
0.738,0.885335
0.739,0.884102
0.74,0.882868
0.741,0.881635
0.742,0.880401
0.743,0.879167
0.744,0.877934
0.745,0.8767
0.746,0.875467
0.747,0.874233
0.748,0.873
0.749,0.871766
0.75,0.870533
0.751,0.869299
0.752,0.868066
0.753,0.866832
0.754,0.865599
0.755,0.864365
0.756,0.86288
0.757,0.861079
0.758,0.859278
0.759,0.857478
0.76,0.855677
0.761,0.853876
0.762,0.852076
0.763,0.850275
0.764,0.848474
0.765,0.846674
0.766,0.844873
0.767,0.843072
0.768,0.841272
0.769,0.839471
0.77,0.83767
0.771,0.83587
0.772,0.834069
0.773,0.832268
0.774,0.830468
0.775,0.828667
0.776,0.826866
0.777,0.825066
0.778,0.823149
0.779,0.820826
0.78,0.818503
0.781,0.81618
0.782,0.813857
0.783,0.811535
0.784,0.809212
0.785,0.806889
0.786,0.804566
0.787,0.802243
0.788,0.79992
0.789,0.797597
0.79,0.795275
0.791,0.792952
0.792,0.790629
0.793,0.788306
0.794,0.785983
0.795,0.78366
0.796,0.781337
0.797,0.779015
0.798,0.776692
0.799,0.774369
0.8,0.772046
0.801,0.769261
0.802,0.766476
0.803,0.763692
0.804,0.760907
0.805,0.758122
0.806,0.755337
0.807,0.752552
0.808,0.749767
0.809,0.746983
0.81,0.744198
0.811,0.741413
0.812,0.738628
0.813,0.735843
0.814,0.733058
0.815,0.730274
0.816,0.727489
0.817,0.724704
0.818,0.721919
0.819,0.719134
0.82,0.71635
0.821,0.713565
0.822,0.71078
0.823,0.707688
0.824,0.704509
0.825,0.70133
0.826,0.69815
0.827,0.694971
0.828,0.691792
0.829,0.688612
0.83,0.685433
0.831,0.682254
0.832,0.679075
0.833,0.675895
0.834,0.672716
0.835,0.669537
0.836,0.666357
0.837,0.663178
0.838,0.659999
0.839,0.65682
0.84,0.65364
0.841,0.650461
0.842,0.647282
0.843,0.644102
0.844,0.640923
0.845,0.637562
0.846,0.634056
0.847,0.630549
0.848,0.627043
0.849,0.623536
0.85,0.62003
0.851,0.616524
0.852,0.613017
0.853,0.609511
0.854,0.606004
0.855,0.602498
0.856,0.598992
0.857,0.595485
0.858,0.591979
0.859,0.588472
0.86,0.584966
0.861,0.58146
0.862,0.577953
0.863,0.574447
0.864,0.57094
0.865,0.567434
0.866,0.563928
0.867,0.560333
0.868,0.55656
0.869,0.552788
0.87,0.549015
0.871,0.545243
0.872,0.54147
0.873,0.537698
0.874,0.533925
0.875,0.530153
0.876,0.526381
0.877,0.522608
0.878,0.518836
0.879,0.515063
0.88,0.511291
0.881,0.507518
0.882,0.503746
0.883,0.499974
0.884,0.496201
0.885,0.492429
0.886,0.488656
0.887,0.484884
0.888,0.481111
0.889,0.477315
0.89,0.473327
0.891,0.469339
0.892,0.465351
0.893,0.461363
0.894,0.457375
0.895,0.453387
0.896,0.449399
0.897,0.445411
0.898,0.441423
0.899,0.437435
0.9,0.433447
0.901,0.429459
0.902,0.425471
0.903,0.421483
0.904,0.417495
0.905,0.413507
0.906,0.409519
0.907,0.405531
0.908,0.401543
0.909,0.397555
0.91,0.393567
0.911,0.389579
0.912,0.385433
0.913,0.381268
0.914,0.377102
0.915,0.372936
0.916,0.368771
0.917,0.364605
0.918,0.360439
0.919,0.356274
0.92,0.352108
0.921,0.347942
0.922,0.343777
0.923,0.339611
0.924,0.335445
0.925,0.33128
0.926,0.327114
0.927,0.322949
0.928,0.318783
0.929,0.314617
0.93,0.310452
0.931,0.306286
0.932,0.30212
0.933,0.297955
0.934,0.293688
0.935,0.28937
0.936,0.285052
0.937,0.280735
0.938,0.276417
0.939,0.2721
0.94,0.267782
0.941,0.263464
0.942,0.259147
0.943,0.254829
0.944,0.250512
0.945,0.246194
0.946,0.241876
0.947,0.237559
0.948,0.233241
0.949,0.228924
0.95,0.224606
0.951,0.220289
0.952,0.215971
0.953,0.211653
0.954,0.207336
0.955,0.203018
0.956,0.19864
0.957,0.194188
0.958,0.189735
0.959,0.185282
0.96,0.180829
0.961,0.176376
0.962,0.171923
0.963,0.16747
0.964,0.163018
0.965,0.158565
0.966,0.154112
0.967,0.149659
0.968,0.145206
0.969,0.140753
0.97,0.1363
0.971,0.131847
0.972,0.127394
0.973,0.122942
0.974,0.118489
0.975,0.114036
0.976,0.109583
0.977,0.10513
0.978,0.100908
0.979,0.0974907
0.98,0.0940739
0.981,0.0906571
0.982,0.0872403
0.983,0.0838235
0.984,0.0804067
0.985,0.0769898
0.986,0.0735731
0.987,0.0701563
0.988,0.0667394
0.989,0.0633227
0.99,0.0599058
0.991,0.0564891
0.992,0.0530722
0.993,0.0496554
0.994,0.0462387
0.995,0.0428218
0.996,0.039405
0.997,0.0359882
0.998,0.0325714
0.999,0.0291546
1,0.0257378
